zipcode_left,latitude_left,longitude_left,address_left,lot,zipcode_right,lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,yearbuilt,yearalter1,builtfar,residfar,commfar,facilfar,latitude_right,longitude_right,address_right
10451.0,40.82661287761609,-73.92275094257624,GRAND CONCOURSE,43,10461.0,2500.0,1980.0,0.0,1980.0,0.0,0.0,2.0,2.0,100.0,55.0,1960.0,0.0,0.79,1.25,0.0,2.0,40.8462712041348,-73.8272035050578, PARKVIEW AVENUE
10460.0,40.85248289394227,-73.88192875946297,SOUTHERN BOULEVARD,53,10469.0,5000.0,4000.0,0.0,4000.0,0.0,0.0,1.0,3.0,100.0,52.0,1988.0,0.0,0.8,0.75,0.0,2.0,40.866318430168704,-73.85503036210291, YATES AVENUE
10460.0,40.831876024404494,-73.88784466076338,BRYANT AVENUE,182,10468.0,2500.0,3072.0,0.0,3072.0,0.0,0.0,1.0,3.0,100.0,50.0,1901.0,2001.0,1.23,1.25,0.0,2.0,40.861765006053,-73.9086721889723, LORING PLACE NORTH
10467.0,40.88398034634242,-73.86619557019465,BRONX BOULEVARD,18,10466.0,1586.0,1672.0,0.0,1672.0,0.0,0.0,1.0,3.0,60.75,38.0,1925.0,0.0,1.05,0.75,0.0,2.0,40.904087178477,-73.8458317991673, WILDER AVENUE
10472.0,40.831652092224466,-73.86344245372621,LELAND AVENUE,50,10455.0,9298.0,13448.0,13448.0,0.0,0.0,9413.0,1.0,2.0,185.6,185.0,1937.0,0.0,1.45,3.44,3.4,6.5,40.8180680804754,-73.91434291620891,  AVENUE
10472.0,40.82829500894251,-73.875297713992,STRATFORD AVENUE,27,10460.0,2500.0,2584.0,0.0,2584.0,0.0,0.0,1.0,2.5,100.0,50.0,1899.0,0.0,1.03,0.0,1.0,2.4,40.840407040173396,-73.8749714283727, BRONX PARK AVENUE
10463.0,40.87977010194551,-73.9050891105516,NAPLES TERRACE,27,10457.0,2356.0,2213.0,0.0,2213.0,0.0,0.0,2.0,2.5,95.35,32.0,1901.0,2002.0,0.94,1.25,0.0,2.0,40.8510110609536,-73.8955007405653, WASHINGTON AVENUE
10458.0,40.857741306147375,-73.8987942832498,RYER AVENUE,36,10469.0,10000.0,2735.0,0.0,2735.0,0.0,0.0,2.0,2.5,100.0,30.0,1935.0,0.0,0.27,0.5,0.0,1.0,40.8584918581872,-73.8374818849711, LODOVICK AVENUE
10458.0,40.85619132024811,-73.89355138736937,EAST   STREET,22,10463.0,1517.0,0.0,,,,,0.0,0.0,60.67,0.0,0.0,0.0,0.0,0.75,0.0,2.0,40.877546603614,-73.9015051286392, HEATH AVENUE
10461.0,40.84625761794556,-73.85087777886864,PIERCE AVENUE,58,10472.0,2500.0,3534.0,0.0,2376.0,0.0,0.0,1.0,2.0,100.0,51.42,1920.0,0.0,1.41,1.25,0.0,2.0,40.8302775364332,-73.8662854996418, BEACH AVENUE
10453.0,40.85268426685803,-73.91789138105312,WEST TREMONT AVENUE,26,10467.0,2448.0,2025.0,0.0,1125.0,0.0,0.0,1.0,1.5,80.0,30.0,1950.0,0.0,0.83,3.44,0.0,4.8,40.8847153738996,-73.8657564970906, BRONX BOULEVARD
10462.0,40.8559844119099,-73.86383351463321,BARNES AVENUE,20,10469.0,2500.0,1697.0,0.0,1019.0,0.0,0.0,1.0,1.5,100.0,48.0,1945.0,0.0,0.68,0.75,0.0,2.0,40.8622097450427,-73.85082754817691, THROOP AVENUE
10453.0,40.85122891131592,-73.90622146179538,CRESTON AVENUE,56,10473.0,2927.0,2185.0,0.0,1490.0,0.0,0.0,2.0,2.0,103.0,47.0,1925.0,0.0,0.75,0.5,0.0,1.0,40.8252502390624,-73.8472248938725, HERMANY AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,55,10452.0,10000.0,35185.0,0.0,35185.0,0.0,0.0,1.0,5.0,100.0,88.0,1924.0,0.0,3.52,6.02,0.0,6.5,40.838371641987706,-73.91556358907359, ELLIOT PLACE
10468.0,40.872389401191896,-73.90154892595247,WEST   STREET,37,10466.0,3025.0,2770.0,0.0,2770.0,0.0,0.0,1.0,3.0,100.0,52.0,1975.0,0.0,0.92,1.25,0.0,2.0,40.88047915350121,-73.8430767179845, EAST  STREET
10453.0,40.85122891131592,-73.90622146179538,CRESTON AVENUE,14,10470.0,5000.0,1644.0,0.0,1644.0,0.0,0.0,1.0,2.5,100.0,28.0,1925.0,0.0,0.33,1.1,0.0,2.0,40.9034686480624,-73.8535131822549, CARPENTER AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,55,10453.0,5071.0,0.0,,,,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,40.8552116763731,-73.9065158803705, JEROME AVENUE
10453.0,40.85520796225555,-73.9159037021937,OSBORNE PLACE,13,10466.0,1974.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,109.67,33.0,1950.0,0.0,0.6,0.75,0.0,2.0,40.8882119471439,-73.84792288296809, EAST  STREET
10468.0,40.87053498263396,-73.8995196462581,UNIVERSITY AVENUE,30,10473.0,2642.0,1420.0,0.0,1120.0,0.0,0.0,1.0,2.0,100.0,35.33,1970.0,0.0,0.54,0.5,0.0,1.0,40.8242692922475,-73.8464105645118, HAVEMEYER AVENUE
10462.0,40.85521428261389,-73.86479664738876,WALLACE AVENUE,118,10465.0,2200.0,2288.0,0.0,2288.0,0.0,0.0,1.0,2.0,100.0,52.0,2000.0,0.0,1.04,0.5,0.0,1.0,40.8173577923493,-73.8232177710505, BALCOM AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,90,10453.0,23674.0,96056.0,0.0,96056.0,0.0,0.0,1.0,5.0,116.0,116.25,1924.0,1985.0,4.06,3.44,0.0,4.8,40.84885576968321,-73.91846358717741, UNIVERSITY AVENUE
10463.0,40.88488186355978,-73.89995002262391,WEST   STREET,13,10469.0,5626.0,1404.0,0.0,1404.0,0.0,0.0,1.0,2.0,225.03,36.0,1899.0,0.0,0.25,1.25,0.0,2.0,40.8746578556829,-73.853674285623, EAST  STREET
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,56,10453.0,2000.0,4200.0,600.0,3600.0,0.0,600.0,1.0,2.0,100.0,55.0,1930.0,0.0,2.1,6.02,0.0,6.5,40.8499845969428,-73.90848956145409, EAST  STREET
10453.0,40.851564608300045,-73.91436484385679,DR M L KING JR BOULEVARD,56,10457.0,2200.0,1320.0,0.0,1320.0,0.0,0.0,1.0,2.0,110.0,33.0,1985.0,0.0,0.6,3.44,0.0,4.8,40.851966963314794,-73.8903880609118, EAST  STREET
10463.0,40.87887999023407,-73.90744449935241,KINGSBRIDGE AVENUE,35,10462.0,8466.0,22176.0,22176.0,0.0,22176.0,0.0,1.0,3.0,110.58,72.0,1937.0,0.0,2.62,2.43,0.0,4.8,40.8565527194438,-73.8616886884537, PELHAM PARKWAY SOUTH
10457.0,40.85237020011579,-73.90230150080625,ANTHONY AVENUE,1755,10471.0,3528.0,3430.0,0.0,3430.0,0.0,0.0,1.0,3.0,147.0,55.0,1960.0,0.0,0.97,0.75,0.0,2.0,40.9047574613259,-73.90155885893479, MOSHOLU AVENUE
10470.0,40.8987911829973,-73.86903061037395,EAST   STREET,144,10453.0,19000.0,57500.0,0.0,57500.0,0.0,0.0,1.0,5.0,88.08,88.0,1923.0,1985.0,3.03,3.44,0.0,4.8,40.8539743709799,-73.9106818721865, HARRISON AVENUE
10472.0,40.83235751279932,-73.85890589915455,NEWBOLD AVENUE,60,10466.0,3813.0,2552.0,0.0,2552.0,0.0,0.0,2.0,2.0,114.67,56.0,1915.0,0.0,0.67,3.0,0.0,3.0,40.8932666170953,-73.860118499788, EAST  STREET
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,17,10467.0,3800.0,1887.0,0.0,1887.0,0.0,0.0,2.0,2.5,95.0,23.0,1925.0,0.0,0.5,1.1,0.0,2.0,40.8804319728886,-73.8666728230104, OLINVILLE AVENUE
10468.0,40.871843375129416,-73.89857395195848,WEST   STREET,527,10453.0,2774.0,2774.0,2774.0,0.0,0.0,2774.0,1.0,1.0,93.0,93.0,1922.0,1991.0,1.0,2.43,0.0,4.8,40.8518079086918,-73.9168333602235, WEST TREMONT AVENUE
10458.0,40.8635861732456,-73.89423369320885,EAST KINGSBRIDGE ROAD,4,10474.0,1153.0,2142.0,0.0,1428.0,0.0,0.0,1.0,2.0,65.58,42.0,1910.0,0.0,1.86,0.0,2.0,4.8,40.8153724775792,-73.8941658086764, LONGWOOD AVENUE
10473.0,40.82170387415262,-73.87945784845436,EVERGREEN AVENUE,54,10457.0,1800.0,3520.0,0.0,3520.0,0.0,0.0,1.0,3.0,108.0,62.0,2007.0,0.0,1.96,3.0,0.0,3.0,40.8486883384153,-73.8977815346702, EAST  STREET
10456.0,40.829230970961156,-73.90075278192403,EAST   STREET,46,10458.0,1986.0,1954.0,0.0,1954.0,0.0,0.0,2.0,2.5,88.58,35.0,1910.0,0.0,0.98,1.35,0.0,2.0,40.8667997610962,-73.88797738119099, MARION AVENUE
10453.0,40.84739928393435,-73.919766572737,DR M L KING JR BOULEVARD,59,10467.0,1883.0,1672.0,0.0,1672.0,0.0,0.0,1.0,2.0,74.33,38.0,1901.0,0.0,0.89,3.0,0.0,3.0,40.8796796017266,-73.86173098269191, BARNES AVENUE
10467.0,40.878972888883,-73.87246161127759,DECATUR AVENUE,194,10463.0,2232.0,1600.0,0.0,1600.0,0.0,0.0,1.0,2.0,93.58,40.0,1910.0,0.0,0.72,0.75,0.0,2.0,40.8765115528104,-73.9011522911484, KINGSBRIDGE TERRACE
10460.0,40.83807553954894,-73.86648304911753,TAYLOR AVENUE,113,10458.0,18000.0,66780.0,6780.0,60000.0,0.0,0.0,1.0,6.0,111.25,135.0,1953.0,0.0,3.71,6.02,0.0,6.5,40.86401670221221,-73.893853396748, EAST KINGSBRIDGE RD
10467.0,40.880076015822894,-73.88258130457807,EAST   STREET,34,10460.0,419.0,0.0,,,,,0.0,0.0,41.17,0.0,0.0,0.0,0.0,0.0,1.0,2.4,40.8408391340491,-73.8662317442826, EAST TREMONT AVENUE
10462.0,40.853772885754864,-73.86918793730024,BRONX PARK EAST,27,10469.0,1912.0,1944.0,0.0,1296.0,0.0,0.0,1.0,2.0,105.75,36.0,1935.0,0.0,1.02,1.25,0.0,2.0,40.874072378483795,-73.85961287895991, MAGENTA STREET
10451.0,40.82592147762234,-73.92315281912491,GRAND CONCOURSE,992,10471.0,139400.0,184087.0,184087.0,0.0,0.0,0.0,12.0,3.0,246.0,57.0,1932.0,2005.0,1.32,0.75,0.0,2.0,40.8892593744273,-73.9062184463363, FIELDSTON ROAD
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,133,10475.0,8496.0,0.0,,,,,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,1.0,2.4,40.8805327817891,-73.8214333268427, HUTCHINSON AVENUE
10467.0,40.88562974190851,-73.86605482246202,BRONX BOULEVARD,29,10469.0,1830.0,2070.0,0.0,1440.0,0.0,0.0,1.0,2.0,91.5,36.0,1940.0,0.0,1.13,0.75,0.0,2.0,40.8751427257519,-73.8445573910629, GIVAN AVENUE
10461.0,40.84724071580649,-73.85125870560678,HAIGHT AVENUE,39,10467.0,2500.0,2612.0,0.0,2612.0,0.0,0.0,1.0,2.5,100.0,56.0,1915.0,0.0,1.04,1.35,0.0,2.0,40.8730802229548,-73.877748428903, HULL AVENUE
10463.0,40.878790215257844,-73.90177088166034,BAILEY AVENUE,31,10465.0,2108.0,2102.0,0.0,1450.0,0.0,0.0,1.0,2.0,100.0,32.0,1950.0,2005.0,1.0,0.5,0.0,1.0,40.816155842754796,-73.8095792027703, MEAGHER AVENUE
10457.0,40.85038500683884,-73.89516918022386,BATHGATE AVENUE,6,10465.0,2500.0,1134.0,0.0,1134.0,0.0,0.0,1.0,1.5,100.0,54.0,1950.0,0.0,0.45,0.5,0.0,1.0,40.8287908812624,-73.8222912616268, PHILIP AVENUE
10468.0,40.87053498263396,-73.8995196462581,UNIVERSITY AVENUE,17,10453.0,34400.0,119919.0,0.0,119919.0,0.0,0.0,1.0,18.0,143.17,43.08,1969.0,0.0,3.49,3.44,0.0,4.8,40.8469906803445,-73.92441882754302, SEDGWICK AVENUE
10458.0,40.87379954077323,-73.88595515823023,EAST   STREET,26,10460.0,46664.0,29700.0,0.0,29700.0,0.0,0.0,17.0,2.0,120.74,45.0,1993.0,0.0,0.64,3.44,0.0,4.8,40.8427395915185,-73.8823689132447, EAST  STREET
10467.0,40.88562974190851,-73.86605482246202,BRONX BOULEVARD,35,10469.0,3275.0,3213.0,0.0,2625.0,0.0,0.0,1.0,2.5,100.0,50.0,1950.0,0.0,0.98,0.75,0.0,2.0,40.86838505485579,-73.8403718720368, ARNOW AVENUE
10466.0,40.896148632374896,-73.85791685572592,EAST   STREET,195,10465.0,3131.0,2725.0,0.0,2180.0,0.0,0.0,1.0,2.0,113.17,58.0,1965.0,0.0,0.87,0.5,0.0,1.0,40.8424233249644,-73.8219259541206, RANDOLPH PLACE
10463.0,40.88312100776275,-73.89217743817531,GOUVERNEUR AVENUE,48,10459.0,1600.0,0.0,,,,,0.0,0.0,80.0,0.0,0.0,0.0,0.0,3.44,0.0,4.8,40.8282172561304,-73.89361420767291, HOME STREET
10459.0,40.820677807797495,-73.89691408608931,INTERVALE AVENUE,3,10461.0,3000.0,2660.0,0.0,1808.0,0.0,0.0,1.0,2.0,100.0,40.0,1940.0,0.0,0.89,0.75,0.0,2.0,40.8569596002663,-73.85333726667741, PELHAM PARKWAY SOUTH
10455.0,40.81784046552143,-73.91834262276653,EAST   STREET,44,10451.0,3250.0,0.0,,,,,0.0,0.0,32.5,0.0,0.0,0.0,0.0,3.44,0.0,4.8,40.8280214242553,-73.91953700149391, EAST  STREET
10472.0,40.82867951421309,-73.87809378830754,WESTCHESTER AVENUE,35,10460.0,2500.0,3384.0,0.0,3384.0,0.0,0.0,1.0,3.0,100.0,55.0,1901.0,0.0,1.35,3.44,0.0,4.8,40.834579281155705,-73.88759075495881, VYSE AVENUE
10468.0,40.86072054865501,-73.90678288969215,DR M L KING JR BOULEVARD,32,10452.0,7500.0,36900.0,0.0,36900.0,0.0,0.0,1.0,6.0,102.78,82.0,1931.0,0.0,4.92,3.44,0.0,4.8,40.8346526151635,-73.9277719509089, NELSON AVENUE
10455.0,40.81555274839332,-73.90575872836806,EAST   STREET,8,10460.0,1900.0,6800.0,0.0,6800.0,0.0,0.0,1.0,4.0,95.0,85.0,1930.0,0.0,3.58,1.25,0.0,2.0,40.8418272536667,-73.8686403919818, TAYLOR AVENUE
10467.0,40.87168232993852,-73.87951910905315,HULL AVENUE,11,10475.0,7125.0,2955.0,0.0,1836.0,0.0,0.0,2.0,1.5,75.0,19.29,1920.0,1997.0,0.41,0.5,0.0,1.0,40.8606001716237,-73.8264360111834, STILLWELL AVENUE
10467.0,40.871358170557954,-73.86210262993212,BURKE AVENUE,20,10461.0,4144.0,2200.0,0.0,2200.0,0.0,0.0,2.0,2.0,155.5,60.0,1930.0,0.0,0.53,0.75,0.0,2.0,40.8428589167046,-73.83236983711821, PLYMOUTH AVENUE
10461.0,40.847380807401095,-73.85134513909496,HAIGHT AVENUE,30,10469.0,2200.0,2842.0,0.0,2008.0,0.0,0.0,1.0,2.0,100.0,46.0,1945.0,0.0,1.29,0.75,0.0,2.0,40.8726228649498,-73.84643627665291, BURKE AVENUE
10468.0,40.869499969584076,-73.89311789888106,CRESTON AVENUE,46,10466.0,2660.0,2376.0,0.0,1584.0,0.0,0.0,2.0,2.5,95.0,44.0,1932.0,0.0,0.89,0.75,0.0,2.0,40.890280516196796,-73.83914022367209, HILL AVENUE
10455.0,40.81448071585312,-73.91065539752243,CAULDWELL AVENUE,122,10473.0,1950.0,2748.0,0.0,1832.0,0.0,0.0,1.0,2.0,100.0,47.0,2001.0,0.0,1.41,1.25,0.0,2.0,40.8183580617185,-73.86005557041571, LELAND AVENUE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,6,10460.0,896.0,1440.0,0.0,1440.0,0.0,0.0,1.0,2.0,56.17,40.0,1910.0,0.0,1.61,0.0,1.0,2.4,40.8401199618346,-73.8760055866693,A EAST TREMONT AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,52,10462.0,2500.0,5972.0,0.0,5972.0,0.0,0.0,1.0,3.0,100.0,59.72,2002.0,0.0,2.39,2.43,0.0,4.8,40.8558068147546,-73.8622360902315, MULINER AVENUE
10456.0,40.83254938306124,-73.9145266364985,MORRIS AVENUE,162,10455.0,1645.0,2916.0,0.0,2916.0,0.0,0.0,1.0,3.0,76.5,46.5,2006.0,0.0,1.77,3.44,0.0,4.8,40.8154412193978,-73.9070450109549, CONCORD AVENUE
10451.0,40.82586564519824,-73.92591342579004,GERARD AVENUE,20,10458.0,1073.0,0.0,,,,,0.0,0.0,64.4,0.0,0.0,0.0,0.0,3.0,0.0,3.0,40.8548228537488,-73.8918690575674, BATHGATE AVENUE
10468.0,40.872389401191896,-73.90154892595247,WEST   STREET,7,10469.0,1863.0,1024.0,0.0,1024.0,0.0,0.0,1.0,2.0,83.75,32.0,1955.0,0.0,0.55,0.75,0.0,2.0,40.8654221045949,-73.8413334575741, ALLERTON AVENUE
10452.0,40.841844498389676,-73.92458008252996,OGDEN AVENUE,10,10452.0,10342.0,37000.0,0.0,37000.0,0.0,0.0,1.0,5.0,102.17,90.0,1925.0,1991.0,3.58,6.02,0.0,6.5,40.83914710319571,-73.917571987057, ELLIOT PLACE
10468.0,40.861233408768975,-73.9062905039923,UNIVERSITY AVENUE,12,10465.0,1700.0,1402.0,0.0,1122.0,0.0,0.0,1.0,2.0,100.0,33.0,1950.0,0.0,0.82,0.5,0.0,1.0,40.8309117432689,-73.8165183624858, CLARENCE AVENUE
10472.0,40.82644218760296,-73.87773294308975,BOYNTON AVENUE,41,10469.0,1710.0,1714.0,0.0,1188.0,0.0,0.0,1.0,2.0,95.0,33.0,1950.0,0.0,1.0,1.25,0.0,2.0,40.877942359926,-73.8425656015895, GUNTHER AVENUE
10472.0,40.832973182069566,-73.87639111311755,STRATFORD AVENUE,46,10469.0,2050.0,1280.0,0.0,1280.0,0.0,0.0,2.0,2.0,100.0,40.0,1920.0,0.0,0.62,0.75,0.0,2.0,40.8736822136909,-73.8463578966543, FENTON AVENUE
10458.0,40.86958584547678,-73.88263236892325,EAST   STREET,11,10469.0,1800.0,1876.0,0.0,1296.0,0.0,0.0,1.0,2.0,100.0,36.0,1950.0,0.0,1.04,0.75,0.0,2.0,40.8663257274318,-73.8564765370238, LURTING AVENUE
10458.0,40.85760772449226,-73.8998356067038,GRAND CONCOURSE,33,10462.0,1518.0,1403.0,0.0,770.0,0.0,0.0,1.0,1.0,75.92,42.0,1935.0,0.0,0.92,0.75,0.0,2.0,40.84500190101721,-73.854119022975, PIERCE AVENUE
10468.0,40.860239591233366,-73.89948820420176,CRESTON AVENUE,76,10455.0,9350.0,4250.0,4250.0,0.0,0.0,4250.0,1.0,1.0,110.0,50.0,1922.0,1998.0,0.45,3.44,0.0,4.8,40.8161790867629,-73.8968198974973, SOUTHERN BOULEVARD
10456.0,40.836896052134826,-73.90967123234509,FINDLAY AVENUE,64,10467.0,8018.0,27891.0,3783.0,24108.0,0.0,0.0,1.0,6.0,123.7,60.0,2012.0,0.0,3.48,3.0,0.0,3.0,40.877654385342396,-73.8597608076896, EAST  STREET
10451.0,40.82592147762234,-73.92315281912491,GRAND CONCOURSE,22,10466.0,84273.0,0.0,,,,,3.0,0.0,702.12,0.0,0.0,0.0,0.0,0.0,1.0,2.4,40.8866115768662,-73.8319340207542, SECOR AVENUE
10467.0,40.881000785652425,-73.8625238155265,EAST   STREET,27,10467.0,3306.0,2698.0,0.0,2698.0,0.0,0.0,1.0,3.0,114.0,50.0,1970.0,0.0,0.82,1.25,0.0,2.0,40.8825552832861,-73.85883914720121, EAST  STREET
10469.0,40.87733988373749,-73.84763676784706,CORSA AVENUE,15,10461.0,4750.0,3069.0,0.0,2046.0,0.0,0.0,1.0,2.5,95.0,31.5,1935.0,0.0,0.65,1.1,0.0,2.0,40.8485632342004,-73.832926554846, PILGRIM AVENUE
10457.0,40.850909946834975,-73.89903239955997,WEBSTER AVENUE,42,10470.0,2500.0,2572.0,0.0,2572.0,0.0,0.0,1.0,2.0,100.01,52.0,1915.0,0.0,1.03,0.75,0.0,2.0,40.9036148252793,-73.8519175400243, RICHARDSON AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,17,10466.0,1800.0,1080.0,0.0,1080.0,0.0,0.0,1.0,2.0,100.0,30.0,1960.0,0.0,0.6,0.75,0.0,2.0,40.8946357149543,-73.8446998916361, BAYCHESTER AVENUE
10453.0,40.85373916370406,-73.91920947698459,CEDAR AVENUE,158,10464.0,2500.0,712.0,0.0,712.0,0.0,0.0,3.0,1.0,100.0,20.0,1920.0,0.0,0.28,0.5,0.0,1.0,40.8478988595099,-73.78775807792621, BAY STREET
10458.0,40.86740094374612,-73.88523940953542,DECATUR AVENUE,260,10475.0,2800.0,2616.0,0.0,2616.0,0.0,0.0,1.0,2.0,100.0,60.0,1925.0,0.0,0.93,0.5,0.0,1.0,40.8869741547595,-73.8193979605226, HOLLERS AVENUE
10458.0,40.872371929447176,-73.88558156314949,VALENTINE AVENUE,2,10466.0,2771.0,3150.0,0.0,3150.0,0.0,0.0,1.0,3.0,95.0,50.0,1973.0,0.0,1.14,0.75,0.0,2.0,40.889183993534395,-73.83814466190358, HILL AVENUE
10467.0,40.87088605956553,-73.87922406246679,DECATUR AVENUE,25,10461.0,1537.0,1595.0,0.0,1160.0,0.0,0.0,1.0,2.0,53.0,20.0,1955.0,0.0,1.04,0.75,0.0,2.0,40.842785724157096,-73.8292509673515, MERRY AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,1,10459.0,6817.0,23000.0,0.0,23000.0,0.0,0.0,1.0,5.0,157.07,144.58,1931.0,0.0,3.37,3.44,0.0,4.8,40.8203564049641,-73.89363761357329, SIMPSON STREET
10451.0,40.82592147762234,-73.92315281912491,GRAND CONCOURSE,41,10469.0,2500.0,1952.0,0.0,1368.0,0.0,0.0,1.0,2.0,100.0,36.0,1945.0,0.0,0.78,0.75,0.0,2.0,40.86215433337871,-73.8401916039729, WESTERVELT AVENUE
10466.0,40.888802874672045,-73.84643868415813,LACONIA AVENUE,72,10456.0,6044.0,21200.0,0.0,21200.0,0.0,0.0,1.0,5.0,100.0,86.0,1924.0,0.0,3.51,3.44,0.0,4.8,40.8324151678494,-73.9149532173462, MORRIS AVENUE
10468.0,40.86298330935514,-73.89836693188994,EAST   STREET,20,10460.0,2475.0,3420.0,0.0,3420.0,0.0,0.0,2.0,3.0,98.5,57.0,1931.0,0.0,1.38,3.44,0.0,4.8,40.840906812220794,-73.8914688279166, CROTONA PARK NORTH
10468.0,40.872389401191896,-73.90154892595247,WEST   STREET,36,10467.0,2923.0,3811.0,0.0,2772.0,0.0,0.0,2.0,2.0,112.42,66.0,1925.0,2007.0,1.3,1.1,0.0,2.0,40.8748882242423,-73.86954053336441, BARKER AVENUE
10457.0,40.84652269154538,-73.90739916147344,WEEKS AVENUE,51,10472.0,2500.0,2310.0,0.0,1680.0,0.0,0.0,1.0,2.0,100.0,42.0,1935.0,0.0,0.92,1.25,0.0,2.0,40.8297368764063,-73.8571697546804, PUGSLEY AVENUE
10467.0,40.87614175814517,-73.88149260156284,EAST MOSHOLU PARKWAY NORTH,53,10473.0,2575.0,1200.0,0.0,1200.0,0.0,0.0,1.0,2.0,103.0,28.0,1935.0,0.0,0.47,0.5,0.0,1.0,40.8247908465299,-73.8506332158052, HERMANY AVENUE
10457.0,40.84652269154538,-73.90739916147344,WEEKS AVENUE,48,10465.0,2772.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,99.0,50.0,1960.0,0.0,1.01,0.75,0.0,2.0,40.8341108396121,-73.8209652682787, THROGMORTON AVENUE
10461.0,40.83864582650419,-73.84616053575688,TRATMAN AVENUE,42,10472.0,2000.0,2200.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,50.0,1930.0,0.0,1.1,1.25,0.0,2.0,40.8278448825409,-73.863233464071, WATSON AVENUE
10457.0,40.84652269154538,-73.90739916147344,WEEKS AVENUE,47,10454.0,2540.0,10000.0,2000.0,8000.0,0.0,2000.0,1.0,5.0,100.0,80.0,1920.0,0.0,3.94,2.43,0.0,4.8,40.80654841818121,-73.9180349878787, ST ANNS AVENUE
10460.0,40.842954791757954,-73.88617429079001,EAST TREMONT AVENUE,76,10462.0,2266.0,1677.0,0.0,948.0,0.0,0.0,1.0,1.0,103.0,42.33,1950.0,0.0,0.74,1.25,0.0,2.0,40.8325484940195,-73.8536115091759, ELLIS AVENUE
10463.0,40.878069686875854,-73.91748395589416,KAPPOCK STREET,2037,10471.0,1800.0,1496.0,0.0,1088.0,0.0,0.0,1.0,2.0,75.0,32.0,1950.0,0.0,0.83,0.5,0.0,1.0,40.902698311762,-73.8976659117938, WEST  STREET
10452.0,40.83278083884721,-73.92789684704748,WOODYCREST AVENUE,41,10461.0,2965.0,1128.0,0.0,1128.0,0.0,0.0,1.0,2.0,118.73,28.0,1910.0,0.0,0.38,1.1,0.0,2.0,40.8385964522506,-73.8482856646147, FRISBY AVENUE
10453.0,40.85387409303202,-73.91598129943844,BILLINGSLEY TERRACE,15,10467.0,2100.0,1944.0,0.0,1224.0,0.0,0.0,1.0,2.0,100.0,34.0,1950.0,2008.0,0.93,2.43,0.0,4.8,40.8640077056122,-73.8690665751366, BARKER AVENUE
10472.0,40.827771181260424,-73.88088136896862,EVERGREEN AVENUE,43,10467.0,5000.0,16250.0,0.0,16250.0,0.0,0.0,1.0,4.0,100.0,62.0,2016.0,2016.0,3.25,2.43,0.0,4.8,40.864680130379604,-73.8666465574281, CRUGER AVENUE
10455.0,40.8111965828086,-73.90881021676768,CONCORD AVENUE,24,10470.0,4000.0,2380.0,0.0,2380.0,0.0,0.0,2.0,2.0,100.0,40.0,1925.0,0.0,0.6,0.75,0.0,2.0,40.8981070801054,-73.8733798384517, EAST  STREET
10452.0,40.83753545410419,-73.91681506298184,CLARKE PLACE EAST,334,10471.0,10798.0,2648.0,0.0,2648.0,0.0,0.0,1.0,2.0,180.23,50.0,1992.0,0.0,0.25,0.5,0.0,1.0,40.9005045603294,-73.9099392848763, BLACKSTONE AVENUE
10468.0,40.87053498263396,-73.8995196462581,UNIVERSITY AVENUE,13,10469.0,5000.0,1963.0,0.0,1428.0,0.0,0.0,1.0,2.0,100.0,42.67,1950.0,0.0,0.39,0.75,0.0,2.0,40.8604659046876,-73.84799355984642, YOUNG AVENUE
10468.0,40.869499969584076,-73.89311789888106,CRESTON AVENUE,79,10469.0,3300.0,1892.0,0.0,1205.0,0.0,0.0,1.0,1.67,100.0,40.0,1950.0,0.0,0.57,0.75,0.0,2.0,40.8639303316421,-73.8484592515725, YOUNG AVENUE
10468.0,40.86661101974232,-73.90386054781429,WEBB AVENUE,9,10467.0,1782.0,726.0,726.0,0.0,0.0,0.0,1.0,1.0,90.0,15.83,1920.0,0.0,0.41,2.0,0.0,2.0,40.873770132271,-73.87868728936141, EAST  STREET
10467.0,40.8708970496833,-73.87923488967775,DECATUR AVENUE,219,10453.0,2500.0,2300.0,0.0,1840.0,0.0,0.0,1.0,2.0,100.0,42.0,1965.0,0.0,0.92,1.25,0.0,2.0,40.850874830083704,-73.9209082192695, UNDERCLIFF AVENUE
