lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,years,status,complaint_type
2100.0,2950.0,0.0,2950.0,0.0,0.0,1.0,3.0,100.0,50.0,1.4,1.25,0.0,2.0,50,1,0
2250.0,3078.0,0.0,2052.0,0.0,0.0,2.0,2.0,90.0,50.0,1.37,0.75,0.0,2.0,110,0,0
1767.0,1480.0,0.0,1480.0,0.0,0.0,1.0,3.0,63.82,35.0,0.84,0.75,0.0,2.0,60,0,0
2375.0,3226.0,1060.0,2166.0,0.0,1060.0,1.0,2.0,95.0,70.0,1.36,1.1,0.0,2.0,90,1,0
4560.0,2730.0,0.0,2730.0,0.0,0.0,2.0,2.0,95.0,65.0,0.6,1.1,0.0,2.0,94,0,1
2500.0,3400.0,0.0,2400.0,0.0,0.0,1.0,2.0,100.0,60.0,1.36,1.1,0.0,2.0,121,0,1
2600.0,2893.0,0.0,2244.0,0.0,0.0,1.0,2.0,100.0,51.0,1.11,3.44,0.0,4.8,60,0,0
2500.0,2384.0,0.0,2384.0,0.0,0.0,1.0,2.5,100.0,59.0,0.95,1.25,0.0,2.0,90,0,0
2500.0,3392.0,0.0,2312.0,0.0,0.0,1.0,2.0,100.0,54.0,1.36,1.25,0.0,2.0,85,0,0
2500.0,1882.0,0.0,1882.0,0.0,0.0,1.0,2.0,100.0,45.0,0.75,0.75,0.0,2.0,65,0,0
2500.0,4875.0,0.0,4875.0,0.0,0.0,1.0,3.0,100.0,73.0,1.95,0.75,0.0,2.0,92,0,0
1456.0,3132.0,0.0,3132.0,0.0,0.0,1.0,3.0,28.0,28.0,2.15,3.44,0.0,4.8,12,0,0
12500.0,36795.0,0.0,36795.0,0.0,0.0,1.0,5.0,100.0,89.0,2.94,3.44,0.0,4.8,92,0,1
2700.0,2530.0,0.0,2024.0,0.0,0.0,1.0,2.0,100.0,46.0,0.94,0.5,0.0,1.0,60,0,1
2480.0,1920.0,0.0,1280.0,0.0,0.0,1.0,2.0,80.67,32.0,0.77,0.5,0.0,1.0,55,0,1
1765.0,1863.0,0.0,1296.0,0.0,0.0,1.0,2.0,95.0,36.0,1.06,1.1,0.0,2.0,60,1,0
2375.0,3146.0,0.0,2288.0,0.0,0.0,1.0,2.0,95.0,52.0,1.32,3.44,0.0,4.8,55,0,1
5000.0,2450.0,0.0,2450.0,0.0,0.0,1.0,2.0,100.0,50.0,0.49,0.75,0.0,2.0,21,0,1
2706.0,2661.0,0.0,1774.0,0.0,0.0,1.0,2.0,83.25,41.0,0.98,0.75,0.0,2.0,70,0,1
9365.0,7500.0,7500.0,0.0,0.0,0.0,1.0,1.0,109.0,109.0,0.8,0.0,1.0,2.4,63,1,0
2288.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,91.5,50.0,1.22,1.25,0.0,2.0,60,0,1
5150.0,2762.0,0.0,1976.0,0.0,0.0,2.0,2.0,103.0,36.0,0.54,1.25,0.0,2.0,90,1,0
2900.0,1920.0,0.0,1056.0,0.0,0.0,1.0,1.0,100.0,44.0,0.66,0.75,0.0,2.0,65,0,1
2375.0,4240.0,1060.0,3180.0,0.0,1060.0,1.0,3.0,95.0,53.0,1.79,4.0,0.0,4.0,92,1,0
2070.0,1696.0,0.0,1264.0,0.0,0.0,1.0,2.0,90.0,32.0,0.82,0.5,0.0,1.0,60,0,1
2025.0,1592.0,0.0,1592.0,0.0,0.0,2.0,2.5,86.42,32.0,0.79,0.0,1.0,2.4,95,0,1
2797.0,1400.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,35.0,0.5,0.5,0.0,1.0,80,0,1
2283.0,1960.0,0.0,1960.0,0.0,0.0,1.0,3.0,114.17,45.0,0.86,1.25,0.0,2.0,70,0,1
19710.0,14947.0,14947.0,0.0,0.0,14947.0,1.0,1.0,120.0,0.0,0.76,2.43,3.4,4.8,7,1,0
2500.0,3012.0,0.0,3012.0,0.0,0.0,2.0,3.0,100.0,49.0,1.2,0.75,0.0,2.0,110,1,0
2500.0,1386.0,0.0,1386.0,0.0,0.0,1.0,2.0,100.0,33.0,0.55,1.1,0.0,2.0,70,0,1
4662.0,2816.0,0.0,2200.0,0.0,0.0,1.0,2.0,98.83,50.0,0.6,0.5,0.0,1.0,70,1,0
3250.0,2025.0,0.0,1440.0,0.0,0.0,1.0,2.0,125.0,40.0,0.62,0.75,0.0,2.0,70,0,1
1800.0,960.0,0.0,960.0,0.0,0.0,1.0,2.0,100.0,30.0,0.53,0.75,0.0,2.0,70,1,0
10000.0,10000.0,10000.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,1.0,2.4,61,0,1
1567.0,1836.0,0.0,1836.0,0.0,0.0,1.0,3.0,81.91,35.0,1.17,2.0,0.0,2.0,70,0,1
1746.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,97.0,35.0,0.97,1.25,0.0,2.0,70,0,1
2800.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,100.0,48.0,0.69,1.25,0.0,2.0,33,1,0
2375.0,2040.0,0.0,2040.0,0.0,0.0,1.0,3.0,95.0,40.0,0.86,1.25,0.0,2.0,70,0,1
2375.0,3174.0,0.0,2116.0,0.0,0.0,1.0,2.0,95.0,48.0,1.34,1.25,0.0,2.0,110,0,1
2375.0,1470.0,1470.0,0.0,0.0,0.0,1.0,1.0,95.0,60.0,0.62,1.25,0.0,2.0,100,0,1
3556.0,1710.0,0.0,1368.0,0.0,0.0,1.0,2.0,142.25,38.0,0.48,0.75,0.0,2.0,60,0,1
1440.0,1980.0,0.0,1980.0,0.0,0.0,1.0,2.0,80.0,55.0,1.38,3.0,0.0,3.0,89,0,1
5000.0,1680.0,1680.0,0.0,1680.0,0.0,3.0,2.0,100.0,40.0,0.34,0.0,2.0,0.0,89,0,1
2600.0,2180.0,0.0,2180.0,0.0,0.0,1.0,2.0,100.0,51.0,0.84,0.75,0.0,2.0,65,1,0
2489.0,2080.0,0.0,2080.0,0.0,0.0,1.0,2.0,72.76,51.7,0.84,3.44,0.0,4.8,17,1,0
1845.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,102.53,32.0,0.62,3.44,0.0,4.8,32,0,1
1880.0,2160.0,0.0,2160.0,0.0,0.0,1.0,3.0,94.0,36.0,1.15,1.25,0.0,2.0,50,0,1
2942.0,4106.0,2068.0,2038.0,0.0,1640.0,1.0,2.0,95.67,68.5,1.4,2.0,0.0,2.0,100,0,1
3951.0,1735.0,0.0,1735.0,0.0,0.0,1.0,2.5,52.5,18.0,0.44,0.75,0.0,2.0,100,0,1
2500.0,3764.0,0.0,3764.0,0.0,0.0,2.0,2.0,100.0,36.0,1.51,0.75,0.0,2.0,95,1,0
1900.0,2500.0,0.0,2500.0,0.0,0.0,1.0,3.0,94.75,45.0,1.32,0.75,0.0,2.0,65,1,0
2574.0,2500.0,0.0,2500.0,0.0,0.0,1.0,3.0,94.75,45.0,0.97,0.75,0.0,2.0,65,0,1
2620.0,2898.0,0.0,2898.0,0.0,0.0,1.0,3.0,95.0,48.92,1.11,0.75,0.0,2.0,46,0,1
2500.0,1400.0,0.0,1400.0,0.0,0.0,2.0,2.0,100.0,35.0,0.56,0.5,0.0,1.0,80,0,1
2500.0,1400.0,0.0,1400.0,0.0,0.0,1.0,2.0,100.0,35.0,0.56,0.5,0.0,1.0,80,0,1
42300.0,109206.0,0.0,109206.0,0.0,0.0,1.0,6.0,274.5,151.67,2.58,4.0,0.0,4.0,62,0,1
2006.0,3250.0,1625.0,1625.0,0.0,1625.0,1.0,2.0,80.25,65.0,1.62,2.43,0.0,4.8,90,0,1
3092.0,3802.0,0.0,3802.0,0.0,0.0,1.0,3.0,114.51,70.0,1.23,0.75,0.0,2.0,18,0,1
2729.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,109.17,50.0,1.03,0.75,0.0,2.0,50,0,1
2216.0,1720.0,0.0,1720.0,0.0,0.0,1.0,2.0,109.42,48.0,0.78,0.75,0.0,2.0,65,1,0
2500.0,3060.0,0.0,3060.0,0.0,0.0,1.0,3.0,100.0,60.0,1.22,0.75,0.0,2.0,16,1,0
1788.0,2166.0,0.0,2166.0,0.0,0.0,1.0,3.0,97.47,37.0,1.21,0.75,0.0,2.0,22,1,0
2288.0,1543.0,0.0,882.0,0.0,0.0,1.0,1.5,91.5,42.0,0.67,0.75,0.0,2.0,85,0,1
2771.0,3150.0,0.0,3150.0,0.0,0.0,1.0,3.0,95.0,50.0,1.14,0.75,0.0,2.0,47,0,1
2500.0,3059.0,0.0,2191.0,0.0,0.0,2.0,2.75,100.0,42.0,1.22,0.75,0.0,2.0,95,0,1
1980.0,1906.0,0.0,1906.0,0.0,0.0,1.0,3.0,79.39,39.0,0.96,0.75,0.0,2.0,59,0,1
5000.0,2690.0,0.0,2000.0,0.0,0.0,1.0,2.5,100.0,37.0,0.54,0.75,0.0,2.0,80,0,1
30917.0,20209.0,20209.0,0.0,0.0,0.0,4.0,1.0,200.0,190.0,0.65,0.0,5.0,6.5,79,0,1
2500.0,1890.0,0.0,1890.0,0.0,0.0,1.0,2.0,100.0,36.0,0.76,2.0,0.0,2.0,100,0,1
1398.0,2169.0,1289.0,880.0,0.0,1289.0,1.0,2.0,80.25,50.0,1.55,2.43,0.0,4.8,92,0,1
4750.0,496.0,0.0,496.0,0.0,0.0,2.0,1.0,95.0,31.0,0.1,0.5,0.0,1.0,90,0,1
3782.0,3552.0,0.0,3552.0,0.0,0.0,2.0,3.0,114.42,74.0,0.94,2.43,0.0,4.8,90,0,1
3315.0,2100.0,0.0,2100.0,0.0,0.0,1.0,3.0,55.36,35.0,0.63,3.44,0.0,4.8,29,0,1
9750.0,8840.0,8840.0,0.0,0.0,8840.0,1.0,1.0,84.44,68.0,0.91,3.44,0.0,4.8,95,0,1
2533.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,97.42,35.33,0.5,0.75,0.0,2.0,70,0,1
21834.0,88463.0,0.0,88463.0,0.0,0.0,1.0,6.0,106.5,145.0,4.05,3.44,0.0,4.8,97,0,1
2500.0,2240.0,0.0,2240.0,0.0,0.0,2.0,2.0,100.0,56.0,0.9,0.75,0.0,2.0,89,1,0
2379.0,1184.0,0.0,1184.0,0.0,0.0,2.0,2.0,97.42,33.0,0.5,0.75,0.0,2.0,100,0,1
3139.0,2450.0,0.0,2450.0,0.0,0.0,1.0,2.5,92.08,32.0,0.78,2.43,0.0,4.8,110,0,1
2680.0,2286.0,0.0,1905.0,0.0,0.0,1.0,2.5,56.0,42.0,0.85,0.75,0.0,2.0,80,0,1
2500.0,3045.0,675.0,2370.0,675.0,0.0,1.0,3.0,100.0,30.0,1.22,0.75,0.0,2.0,87,0,1
3500.0,2668.0,0.0,2668.0,0.0,0.0,2.0,2.0,100.0,58.0,0.76,0.75,0.0,2.0,80,0,1
2375.0,3320.0,0.0,3320.0,0.0,0.0,1.0,2.0,95.0,83.0,1.4,0.75,0.0,2.0,89,0,1
2888.0,2325.0,0.0,1605.0,0.0,0.0,1.0,2.0,90.0,50.0,0.81,0.75,0.0,2.0,70,0,1
2500.0,2740.0,0.0,2160.0,0.0,0.0,1.0,2.0,100.0,54.0,1.1,0.75,0.0,2.0,90,0,1
12450.0,2968.0,0.0,2968.0,0.0,0.0,1.0,2.0,168.0,40.0,0.24,0.5,0.0,1.0,55,0,1
6805.0,3563.0,0.0,3563.0,0.0,0.0,1.0,3.0,260.27,53.0,0.52,0.5,0.5,1.0,19,1,0
33375.0,62212.0,62212.0,0.0,62212.0,0.0,1.0,6.0,100.75,62.0,1.86,0.75,0.0,2.0,50,0,1
2500.0,1480.0,0.0,1480.0,0.0,0.0,1.0,2.0,100.0,42.0,0.59,0.5,0.0,1.0,100,0,1
2500.0,2406.0,0.0,2406.0,0.0,0.0,2.0,2.0,100.0,60.0,0.96,0.75,0.0,2.0,90,0,1
3520.0,1300.0,0.0,1000.0,0.0,0.0,1.0,2.0,74.5,30.0,0.37,3.0,0.0,3.0,100,0,1
2500.0,2520.0,2520.0,0.0,0.0,0.0,1.0,2.0,100.0,60.0,1.01,1.25,0.0,2.0,75,0,1
2500.0,1380.0,0.0,920.0,0.0,0.0,1.0,1.0,100.0,46.0,0.55,0.75,0.0,2.0,70,0,1
2742.0,2412.0,0.0,1566.0,0.0,0.0,2.0,2.0,100.0,40.0,0.88,0.75,0.0,2.0,90,0,1
5000.0,2400.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,33.0,0.48,0.75,0.0,2.0,80,0,1
3742.0,1584.0,0.0,1584.0,0.0,0.0,2.0,2.0,100.0,44.0,0.42,0.5,0.0,1.0,85,0,1
4270.0,1900.0,0.0,1900.0,0.0,0.0,1.0,2.5,97.0,38.0,0.44,0.5,0.0,1.0,85,0,1
2500.0,1980.0,0.0,1560.0,0.0,0.0,1.0,2.0,100.0,42.0,0.79,2.43,0.0,4.8,85,0,1
2500.0,3321.0,0.0,3321.0,0.0,0.0,1.0,2.0,100.0,81.0,1.33,0.75,0.0,2.0,89,0,1
4870.0,2160.0,0.0,2160.0,0.0,0.0,2.0,2.0,110.0,54.5,0.44,0.75,0.0,2.0,23,0,1
1663.0,1628.0,0.0,1018.0,0.0,0.0,1.0,1.67,50.0,30.0,0.98,0.5,0.0,1.0,100,0,1
5000.0,2950.0,2950.0,0.0,0.0,0.0,2.0,2.0,100.0,59.0,0.59,2.43,0.0,4.8,94,0,1
6079.0,6076.0,6076.0,0.0,0.0,0.0,1.0,1.0,88.03,60.0,1.0,0.0,1.0,2.4,88,0,1
2500.0,2325.0,0.0,2325.0,0.0,0.0,1.0,2.5,100.0,40.0,0.93,0.75,0.0,2.0,110,1,0
4550.0,1650.0,1650.0,0.0,0.0,1200.0,1.0,2.0,100.0,48.0,0.36,0.0,1.0,2.4,54,0,1
2500.0,3350.0,0.0,2680.0,0.0,0.0,1.0,2.0,100.0,67.0,1.34,0.75,0.0,2.0,95,0,1
163128.0,103712.0,103712.0,0.0,103712.0,0.0,1.0,3.0,470.0,200.0,0.64,0.75,0.0,2.0,63,1,0
2500.0,1837.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.73,1.25,0.0,2.0,65,0,1
2746.0,1966.0,0.0,1368.0,0.0,0.0,1.0,2.0,114.42,36.0,0.72,0.75,0.0,2.0,60,0,1
9953.0,8800.0,8800.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.88,3.0,0.0,3.0,89,0,1
5000.0,2848.0,0.0,1242.0,0.0,0.0,1.0,1.0,100.0,42.0,0.57,0.75,0.0,2.0,80,0,1
2500.0,1404.0,0.0,1404.0,0.0,0.0,2.0,2.5,100.0,42.0,0.56,0.75,0.0,2.0,95,0,1
2500.0,1180.0,0.0,1180.0,0.0,0.0,1.0,2.0,100.0,35.5,0.47,0.75,0.0,2.0,60,0,1
2042.0,2060.0,0.0,2060.0,0.0,0.0,1.0,2.0,100.0,50.0,1.01,0.75,0.0,2.0,55,0,1
3749.0,4450.0,4450.0,0.0,0.0,3625.0,2.0,1.0,82.0,76.43,1.19,0.0,1.0,2.4,110,0,1
2167.0,2020.0,0.0,2020.0,0.0,0.0,1.0,2.0,53.53,25.25,0.93,0.75,0.0,2.0,95,0,1
6355.0,2922.0,1461.0,1461.0,1461.0,0.0,2.0,2.0,126.25,60.0,0.46,0.75,0.0,2.0,105,0,1
1656.0,1024.0,0.0,1024.0,0.0,0.0,1.0,2.0,69.0,32.0,0.62,0.5,0.0,1.0,80,0,1
2750.0,1024.0,0.0,1024.0,0.0,0.0,1.0,2.0,125.0,32.0,0.37,0.5,0.0,1.0,80,0,1
2375.0,2680.0,0.0,1720.0,0.0,0.0,1.0,2.0,95.0,42.0,1.13,0.75,0.0,2.0,60,0,1
4025.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,70.0,25.0,0.45,0.5,0.0,1.0,75,1,0
4286.0,2440.0,0.0,2440.0,0.0,0.0,1.0,2.0,100.0,58.67,0.57,0.75,0.0,2.0,33,1,0
38604.0,4060.0,0.0,4060.0,0.0,0.0,6.0,2.0,259.67,58.0,0.11,0.5,0.0,1.0,95,0,1
6873.0,6300.0,6300.0,0.0,0.0,5200.0,3.0,1.0,107.17,107.08,0.92,4.2,4.2,4.2,89,0,1
10185.0,5375.0,5375.0,0.0,0.0,5375.0,1.0,1.0,154.58,19.67,0.53,0.0,1.0,2.4,53,0,1
1966.0,4951.0,317.0,4634.0,0.0,0.0,1.0,4.0,105.0,0.0,2.52,2.43,0.0,4.8,5,0,1
1578.0,1470.0,0.0,1470.0,0.0,0.0,1.0,2.0,87.67,40.0,0.93,0.0,2.0,6.5,121,0,1
5000.0,20976.0,1400.0,19576.0,0.0,1400.0,1.0,6.0,100.0,87.0,4.2,2.43,0.0,4.8,114,0,1
2500.0,3280.0,0.0,3280.0,0.0,0.0,1.0,2.0,100.0,80.0,1.31,2.43,0.0,4.8,93,0,1
4750.0,1452.0,0.0,1452.0,0.0,0.0,1.0,2.0,95.0,35.0,0.31,0.5,0.0,1.0,95,0,1
7500.0,3036.0,0.0,3036.0,0.0,0.0,1.0,3.0,100.0,46.0,0.4,3.44,0.0,4.8,21,0,1
30000.0,33400.0,33400.0,0.0,3400.0,0.0,1.0,1.0,300.0,300.0,1.11,2.43,0.0,4.8,54,0,1
12323.0,42160.0,0.0,42160.0,0.0,0.0,1.0,5.0,37.0,175.0,3.42,2.43,0.0,4.8,92,0,1
650.0,1692.0,0.0,1692.0,0.0,0.0,1.0,2.0,41.5,36.0,2.6,2.43,0.0,4.8,100,0,1
8087.0,28695.0,0.0,28695.0,0.0,0.0,1.0,5.0,104.84,87.0,3.55,6.02,0.0,6.5,103,0,1
2867.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,100.0,50.0,1.05,1.25,0.0,2.0,50,0,1
2500.0,557.0,0.0,557.0,0.0,0.0,1.0,1.0,100.0,24.0,0.22,0.75,0.0,2.0,80,0,1
1944.0,3611.0,1225.0,2386.0,0.0,1225.0,1.0,3.0,77.75,49.0,1.86,0.0,1.0,2.4,90,0,1
1900.0,2270.0,0.0,2270.0,0.0,0.0,1.0,3.0,95.21,41.5,1.19,0.75,0.0,2.0,21,0,1
2542.0,1728.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,33.0,0.68,0.75,0.0,2.0,65,0,1
1728.0,1584.0,0.0,1224.0,0.0,0.0,1.0,2.0,96.0,34.0,0.92,0.5,0.0,1.0,65,0,1
10281.0,46523.0,0.0,46523.0,0.0,0.0,1.0,6.0,100.0,100.0,4.53,6.02,0.0,6.5,93,0,1
2000.0,2125.0,0.0,1480.0,0.0,0.0,1.0,2.0,100.0,37.0,1.06,0.75,0.0,2.0,75,0,1
2250.0,6308.0,0.0,6308.0,0.0,0.0,1.0,5.0,90.0,63.08,2.8,3.44,0.0,4.8,115,0,1
2275.0,1852.0,0.0,1852.0,0.0,0.0,1.0,3.0,91.0,36.0,0.81,2.43,0.0,4.8,60,1,0
4820.0,2092.0,0.0,1352.0,0.0,0.0,1.0,2.0,100.0,37.0,0.43,1.25,0.0,2.0,85,0,1
2500.0,3025.0,0.0,2200.0,0.0,0.0,1.0,2.0,100.0,50.0,1.21,1.25,0.0,2.0,70,0,1
2500.0,3051.0,0.0,2034.0,0.0,0.0,2.0,2.0,100.0,38.0,1.22,1.25,0.0,2.0,100,0,1
2500.0,1569.0,0.0,1113.0,0.0,0.0,1.0,2.0,100.0,28.0,0.63,0.75,0.0,2.0,100,0,1
5000.0,3500.0,3500.0,0.0,390.0,0.0,1.0,1.0,100.0,70.0,0.7,0.0,1.0,2.4,56,0,1
5000.0,3232.0,2764.0,468.0,0.0,0.0,2.0,1.0,100.0,50.0,0.65,0.0,1.0,2.4,63,1,0
2833.0,1915.0,0.0,1240.0,0.0,0.0,1.0,2.0,113.33,34.0,0.68,0.5,0.0,1.0,55,1,0
2377.0,3198.0,0.0,2132.0,0.0,0.0,1.0,2.0,95.08,50.0,1.35,1.25,0.0,2.0,100,1,0
3000.0,1810.0,0.0,1810.0,0.0,0.0,1.0,2.75,100.0,28.0,0.6,0.75,0.0,2.0,121,1,0
8562.0,45810.0,0.0,45810.0,0.0,0.0,1.0,6.0,103.17,93.25,5.35,6.02,0.0,6.5,84,0,1
2500.0,1248.0,0.0,1248.0,0.0,0.0,1.0,2.0,100.0,60.0,0.5,0.75,0.0,2.0,60,0,1
2500.0,2610.0,0.0,2610.0,0.0,0.0,1.0,2.5,100.0,50.0,1.04,0.0,1.0,2.4,115,0,1
3100.0,4312.0,0.0,3450.0,0.0,0.0,1.0,2.0,103.33,75.0,1.39,1.25,0.0,2.0,100,0,1
2428.0,7344.0,1224.0,6120.0,612.0,612.0,2.0,3.0,66.83,68.0,3.02,2.43,0.0,4.8,91,0,1
1162.0,1384.0,0.0,1384.0,0.0,0.0,1.0,2.0,65.05,26.0,1.19,3.44,0.0,4.8,119,1,0
4742.0,1868.0,0.0,1868.0,0.0,0.0,1.0,2.0,100.0,62.0,0.39,0.5,0.0,1.0,80,1,0
2104.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,114.25,35.0,0.8,0.75,0.0,2.0,50,0,1
5100.0,1560.0,0.0,1560.0,0.0,0.0,1.0,2.0,115.17,26.0,0.31,1.25,0.0,2.0,55,0,1
7220.0,28448.0,448.0,28000.0,0.0,448.0,1.0,5.0,103.17,91.0,3.94,3.44,3.4,6.5,94,0,1
7405.0,4128.0,0.0,4128.0,0.0,0.0,1.0,3.0,123.42,44.5,0.56,0.5,0.0,1.0,53,0,1
7796.0,47800.0,5000.0,42800.0,0.0,5000.0,1.0,6.0,100.0,88.0,6.13,1.25,0.0,2.0,90,0,1
1748.0,3075.0,0.0,3075.0,0.0,0.0,1.0,3.0,87.42,56.0,1.76,2.43,0.0,4.8,117,0,1
10323.0,38945.0,0.0,38945.0,0.0,0.0,1.0,5.0,101.17,90.0,3.77,3.0,0.0,3.0,95,0,1
3929.0,2470.0,0.0,2470.0,0.0,0.0,1.0,2.0,157.17,66.75,0.63,0.75,0.0,2.0,17,0,1
15600.0,73974.0,0.0,73974.0,0.0,0.0,1.0,6.0,95.5,82.0,4.74,6.02,0.0,6.5,91,0,1
2500.0,2532.0,0.0,2532.0,0.0,0.0,1.0,2.0,100.0,55.0,1.01,2.0,0.0,2.0,100,0,1
8000.0,37000.0,0.0,37000.0,0.0,0.0,1.0,6.0,100.0,88.0,4.63,3.44,0.0,4.8,96,0,1
2500.0,1524.0,0.0,1524.0,0.0,0.0,2.0,2.0,100.0,30.0,0.61,2.43,0.0,4.8,95,0,1
2550.0,3013.0,0.0,3013.0,0.0,0.0,1.0,3.0,100.0,51.0,1.18,1.25,0.0,2.0,70,0,1
2500.0,2464.0,0.0,2464.0,0.0,0.0,1.0,2.0,100.0,56.0,0.99,0.75,0.0,2.0,62,1,0
2622.0,1280.0,0.0,1280.0,0.0,0.0,2.0,2.0,97.42,36.0,0.49,0.75,0.0,2.0,100,0,1
1320.0,1420.0,0.0,1420.0,0.0,0.0,1.0,2.0,80.0,45.0,1.08,3.44,0.0,4.8,121,0,1
1791.0,2400.0,0.0,1600.0,0.0,0.0,1.0,2.0,74.48,50.0,1.34,1.1,0.0,2.0,110,0,1
802.0,975.0,0.0,975.0,0.0,0.0,1.0,2.0,18.75,17.0,1.22,3.0,0.0,3.0,121,0,1
1774.0,1258.0,0.0,1258.0,0.0,0.0,1.0,2.0,85.5,38.0,0.71,1.25,0.0,2.0,85,0,1
1479.0,1776.0,0.0,1776.0,0.0,0.0,1.0,3.0,82.17,32.0,1.2,2.0,0.0,2.0,55,0,1
2060.0,2009.0,0.0,1448.0,0.0,0.0,1.0,2.0,103.0,35.0,0.98,0.75,0.0,2.0,80,0,1
5200.0,2963.0,0.0,2963.0,0.0,0.0,2.0,2.75,104.0,36.0,0.57,3.0,0.0,3.0,119,0,1
1800.0,1564.0,0.0,1564.0,0.0,0.0,1.0,3.0,100.0,32.83,0.87,0.75,0.0,2.0,65,0,1
3300.0,3036.0,0.0,3036.0,0.0,0.0,1.0,3.0,150.0,46.0,0.92,3.44,0.0,4.8,19,0,1
2750.0,2125.0,0.0,1480.0,0.0,0.0,1.0,2.0,110.0,37.0,0.77,0.75,0.0,2.0,65,1,0
2454.0,3213.0,0.0,2142.0,0.0,0.0,2.0,2.0,98.17,51.0,1.31,1.1,0.0,2.0,85,0,1
147806.0,339386.0,0.0,339386.0,0.0,0.0,3.0,16.0,281.25,44.0,2.3,3.44,0.0,4.8,55,1,0
2500.0,1260.0,0.0,630.0,0.0,0.0,1.0,1.0,100.0,48.0,0.5,0.5,0.0,1.0,90,0,1
2500.0,1540.0,0.0,1540.0,0.0,0.0,1.0,2.0,50.0,22.0,0.62,0.75,0.0,2.0,65,0,1
5000.0,1750.0,0.0,1750.0,0.0,0.0,1.0,1.0,100.0,45.0,0.35,0.5,0.0,1.0,95,1,0
1884.0,1850.0,0.0,1280.0,0.0,0.0,1.0,2.0,95.0,32.0,0.98,0.75,0.0,2.0,75,0,1
2919.0,4864.0,4864.0,0.0,0.0,0.0,1.0,3.0,97.0,47.0,1.67,6.02,0.0,6.5,95,0,1
6273.0,3570.0,0.0,3570.0,0.0,0.0,5.0,2.0,134.67,57.0,0.57,2.43,0.0,4.8,99,0,1
1875.0,2160.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,40.0,1.15,2.43,0.0,4.8,110,0,1
4059.0,1442.0,0.0,1442.0,0.0,0.0,1.0,2.0,162.35,28.0,0.36,1.25,0.0,2.0,121,0,1
2533.0,2168.0,0.0,2168.0,0.0,0.0,1.0,2.0,122.08,50.0,0.86,3.44,0.0,4.8,110,0,1
2500.0,2184.0,0.0,2184.0,0.0,0.0,1.0,2.0,100.0,52.0,0.87,1.25,0.0,2.0,95,0,1
3000.0,2130.0,0.0,2130.0,0.0,0.0,1.0,2.0,100.0,55.0,0.71,3.44,0.0,4.8,100,0,1
3125.0,2048.0,0.0,2048.0,0.0,0.0,1.0,2.0,125.0,48.0,0.66,1.1,0.0,2.0,110,0,1
2500.0,1602.0,0.0,1602.0,0.0,0.0,1.0,2.0,100.0,52.0,0.64,0.75,0.0,2.0,70,0,1
1873.0,1683.0,0.0,1683.0,0.0,0.0,1.0,3.0,110.17,33.0,0.9,1.25,0.0,2.0,60,0,1
5995.0,2652.0,0.0,1768.0,0.0,0.0,2.0,2.0,119.9,42.0,0.44,1.25,0.0,2.0,100,0,1
1480.0,1890.0,0.0,1260.0,0.0,0.0,1.0,2.0,74.0,35.0,1.28,3.44,0.0,4.8,65,0,1
1900.0,1795.0,0.0,1330.0,0.0,0.0,1.0,2.0,100.0,35.0,0.94,1.25,0.0,2.0,85,0,1
2300.0,3588.0,0.0,3588.0,0.0,0.0,1.0,3.0,100.0,52.0,1.56,0.75,0.0,2.0,32,0,1
2250.0,3645.0,0.0,2430.0,0.0,0.0,1.0,2.0,100.0,60.0,1.62,0.5,0.0,1.0,20,0,1
2050.0,1280.0,0.0,1280.0,0.0,0.0,2.0,2.0,100.0,4.0,0.62,0.75,0.0,2.0,100,0,1
5000.0,2860.0,0.0,2860.0,0.0,0.0,2.0,2.0,100.0,55.0,0.57,0.75,0.0,2.0,92,0,1
2300.0,1762.0,0.0,1762.0,0.0,0.0,1.0,2.0,92.0,48.0,0.77,0.75,0.0,2.0,90,0,1
1710.0,1863.0,0.0,1296.0,0.0,0.0,1.0,2.0,95.0,36.0,1.09,0.75,0.0,2.0,70,0,1
1710.0,2052.0,0.0,1296.0,0.0,0.0,1.0,2.0,95.0,36.0,1.2,0.75,0.0,2.0,70,0,1
