lotarea,bldgarea,resarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,year,status,complaint
2500.0,6508.0,0.0,1.0,3.0,100.0,81.0,2.6,2.43,94,0,4
1610.0,2705.0,2705.0,1.0,3.0,70.0,45.0,1.68,2.43,60,0,0
5550.0,23375.0,23375.0,1.0,5.0,111.13,93.5,4.21,3.44,108,0,0
1535.0,3092.0,1546.0,1.0,2.0,80.08,80.0,2.01,4.0,93,0,0
1472.0,2877.0,2877.0,1.0,3.0,73.58,55.0,1.95,2.43,100,0,0
4001.0,3051.0,2305.0,2.0,2.0,97.58,36.0,0.76,0.75,90,0,0
7150.0,32500.0,32500.0,1.0,6.0,110.0,88.0,4.55,3.0,89,0,0
4720.0,13985.0,13985.0,1.0,5.0,125.01,97.5,2.96,2.43,107,0,4
4781.0,4500.0,4500.0,1.0,3.0,97.25,50.0,0.94,0.5,120,0,0
7404.0,1100.0,550.0,3.0,2.0,99.17,27.0,0.15,0.5,121,0,0
1958.0,4956.0,4956.0,1.0,4.0,100.0,64.5,2.53,2.43,105,0,0
5100.0,19590.0,19590.0,1.0,5.0,102.0,90.0,3.84,3.44,116,0,0
2500.0,4675.0,2500.0,1.0,3.0,100.0,87.0,1.87,2.43,95,0,0
3925.0,13750.0,13750.0,1.0,5.0,100.0,88.0,3.5,2.43,114,0,0
2500.0,2800.0,2800.0,1.0,3.0,100.0,30.0,1.12,1.25,70,0,1
4159.0,8000.0,0.0,1.0,2.0,80.0,80.0,1.92,3.44,109,0,0
6300.0,17430.0,15430.0,1.0,5.0,150.0,100.0,2.77,3.44,108,0,0
7500.0,23100.0,23100.0,1.0,5.0,100.0,88.0,3.08,2.43,100,0,0
10578.0,20500.0,20500.0,1.0,5.0,207.42,100.0,1.94,2.43,110,0,0
2900.0,2560.0,2560.0,1.0,3.0,100.0,49.75,0.88,1.25,60,0,0
2375.0,7700.0,7700.0,1.0,4.0,95.0,77.0,3.24,2.43,92,0,1
2721.0,1904.0,1904.0,2.0,2.75,103.0,35.0,0.7,1.25,105,0,0
5000.0,6250.0,0.0,1.0,2.0,100.0,100.0,1.25,3.0,92,0,0
2500.0,4400.0,4400.0,2.0,3.0,100.0,55.0,1.76,3.44,89,0,0
6569.0,13200.0,13200.0,1.0,4.0,175.17,88.0,2.01,3.44,109,0,0
3056.0,3240.0,3240.0,1.0,2.0,122.25,81.0,1.06,1.1,93,0,0
3979.0,15750.0,15750.0,1.0,5.0,95.5,63.0,3.96,2.43,106,0,0
4000.0,17000.0,17000.0,1.0,5.0,80.0,68.0,4.25,2.43,105,0,0
5003.0,17250.0,17250.0,1.0,5.0,115.0,100.83,3.45,3.44,109,0,0
2961.0,2580.0,1920.0,2.0,2.0,103.0,48.0,0.87,0.5,95,0,0
10745.0,45952.0,45952.0,1.0,5.0,97.42,84.0,4.28,6.02,98,0,0
15500.0,12328.0,0.0,1.0,1.0,101.5,85.0,0.8,0.0,32,0,0
3750.0,4500.0,4500.0,2.0,3.0,150.0,75.0,1.2,0.75,93,0,0
3767.0,2856.0,2208.0,1.0,2.0,100.67,46.0,0.76,0.75,80,0,0
10453.0,45739.0,45739.0,1.0,6.0,82.33,69.0,4.38,0.75,93,0,0
10680.0,50762.0,50762.0,1.0,6.0,100.0,82.0,4.75,6.02,92,0,0
3558.0,4226.0,4226.0,2.0,2.0,100.0,76.0,1.19,2.43,89,0,0
10000.0,37006.0,34006.0,1.0,6.0,100.0,89.0,3.7,3.44,94,0,0
2156.0,7122.0,7122.0,1.0,4.0,98.0,64.0,3.3,2.43,3,0,0
2575.0,2500.0,0.0,1.0,1.0,103.07,100.0,0.97,0.5,95,0,0
2352.0,2906.0,2106.0,1.0,2.0,94.14,57.0,1.24,1.1,100,0,0
4899.0,3816.0,1856.0,1.0,3.0,109.58,50.0,0.78,0.75,58,1,4
2375.0,2612.0,2137.0,2.0,2.5,95.0,50.0,1.1,1.25,80,0,0
2627.0,3403.0,3403.0,1.0,2.0,105.42,83.0,1.3,1.25,93,0,0
6210.0,20620.0,20620.0,1.0,5.0,115.0,100.0,3.32,1.25,92,0,0
8018.0,3000.0,3000.0,2.0,2.0,115.0,50.0,0.37,0.75,90,0,0
7000.0,3408.0,3408.0,2.0,3.0,100.0,44.0,0.49,0.75,119,0,0
4440.0,1548.0,1548.0,2.0,2.0,120.0,43.0,0.35,0.5,80,0,0
2315.0,1512.0,1512.0,1.0,3.0,147.0,35.0,0.65,3.44,119,0,0
10540.0,2396.0,1832.0,1.0,2.5,160.66,36.0,0.23,0.5,70,0,0
17664.0,63540.0,63540.0,1.0,6.0,100.08,87.0,3.6,3.44,92,0,0
2235.0,2750.0,1375.0,1.0,2.0,89.42,55.0,1.23,3.0,130,0,0
15471.0,15450.0,0.0,1.0,1.0,156.48,156.33,1.0,0.0,89,0,0
2635.0,1916.0,1394.0,3.0,2.0,103.0,38.0,0.73,1.25,70,0,0
4000.0,2520.0,2520.0,1.0,2.0,100.0,60.0,0.63,0.75,100,0,0
4428.0,2472.0,2472.0,3.0,2.0,161.17,60.0,0.56,2.43,92,0,0
3150.0,4230.0,4230.0,1.0,3.0,90.0,47.0,1.34,0.0,97,0,0
4170.0,13700.0,13700.0,1.0,5.0,92.0,85.0,3.29,2.43,117,0,0
1284.0,2937.0,2937.0,1.0,3.0,59.39,45.0,2.29,2.43,14,0,0
2376.0,1260.0,1260.0,1.0,2.0,53.42,35.0,0.53,0.5,80,0,0
2932.0,7886.0,7886.0,1.0,4.0,97.63,0.0,2.69,2.43,17,0,0
5471.0,3200.0,2320.0,2.0,2.0,109.42,58.0,0.58,0.75,100,0,0
5121.0,4068.0,2712.0,1.0,2.0,102.42,48.0,0.79,0.75,119,0,0
4097.0,1254.0,1254.0,3.0,2.0,102.42,26.0,0.31,0.75,95,0,0
2500.0,1443.0,1443.0,1.0,2.5,100.0,35.0,0.58,0.75,95,0,0
10000.0,320.0,0.0,2.0,1.0,100.0,10.33,0.03,0.0,58,0,0
4750.0,3780.0,3780.0,1.0,3.0,95.0,63.0,0.8,0.75,86,0,0
5000.0,17915.0,17915.0,1.0,5.0,100.0,89.0,3.58,3.0,92,0,0
2800.0,3772.0,3772.0,1.0,2.0,100.0,82.0,1.35,2.43,93,0,0
2810.0,3448.0,3448.0,1.0,2.0,112.42,84.0,1.23,0.75,92,0,0
3751.0,3741.0,2494.0,1.0,2.0,66.0,41.0,1.0,1.35,100,0,2
1650.0,1568.0,1568.0,1.0,2.0,100.0,45.0,0.95,3.44,110,0,0
2500.0,3500.0,3500.0,1.0,3.0,100.0,50.0,1.4,2.43,60,0,0
5600.0,1775.0,1775.0,2.0,2.5,112.0,34.0,0.32,0.5,100,0,0
1587.0,3007.0,3007.0,1.0,3.0,50.0,32.0,1.89,1.1,18,0,0
6650.0,2862.0,2862.0,2.0,2.0,100.0,36.0,0.43,0.5,80,0,0
15985.0,66078.0,66078.0,1.0,6.0,100.17,85.0,4.13,2.43,72,0,0
2856.0,2800.0,2800.0,2.0,2.0,114.25,70.0,0.98,3.0,91,0,0
5721.0,10476.0,9676.0,2.0,4.0,114.42,68.0,1.83,3.0,93,0,0
3045.0,1944.0,1944.0,1.0,3.0,100.42,36.0,0.64,0.75,75,0,4
2575.0,1740.0,1460.0,1.0,2.5,103.0,34.0,0.68,0.5,55,0,0
2170.0,1912.0,1332.0,1.0,2.0,103.33,37.0,0.88,0.75,65,0,0
2099.0,2901.0,2901.0,1.0,3.0,100.0,46.0,1.38,1.25,20,0,0
4100.0,23329.0,18329.0,1.0,6.0,100.33,90.0,5.69,2.43,105,0,0
2188.0,1160.0,1160.0,2.0,2.0,109.42,30.0,0.53,0.75,85,0,2
5000.0,1780.0,920.0,2.0,1.0,100.0,46.0,0.36,0.75,90,0,0
1642.0,2950.0,2950.0,1.0,3.0,78.17,50.0,1.8,1.25,55,0,0
2167.0,3016.0,3016.0,1.0,3.0,100.0,52.0,1.39,0.75,55,0,0
2500.0,5850.0,5850.0,1.0,3.0,100.0,78.0,2.34,1.1,89,0,0
8822.0,39876.0,39876.0,1.0,6.0,99.0,90.0,4.52,0.75,79,0,0
2186.0,1352.0,1352.0,1.0,2.0,113.08,43.0,0.62,3.44,119,0,0
2735.0,2140.0,2140.0,1.0,3.0,109.42,37.0,0.78,0.75,65,0,0
2500.0,3900.0,3900.0,2.0,3.0,100.0,52.0,1.56,0.75,89,0,0
349451.0,2242.0,0.0,1.0,1.0,200.0,31.0,0.01,0.0,27,0,0
10000.0,46264.0,45364.0,1.0,6.0,100.0,90.0,4.63,3.44,96,0,0
7125.0,1908.0,1908.0,2.0,2.0,95.0,53.0,0.27,0.5,90,0,0
4615.0,3750.0,3750.0,2.0,2.0,55.0,75.0,0.81,1.25,90,0,0
2500.0,2076.0,2076.0,1.0,2.0,100.0,40.0,0.83,2.43,121,0,0
6163.0,8296.0,0.0,2.0,2.0,122.25,83.0,1.35,0.5,63,0,0
2000.0,2740.0,2740.0,1.0,3.0,100.0,49.67,1.37,1.25,65,0,3
4072.0,1680.0,1680.0,2.0,1.5,76.0,40.0,0.41,0.75,65,0,0
10000.0,28147.0,0.0,1.0,7.0,100.0,40.0,2.81,0.0,5,0,0
2500.0,2035.0,1480.0,1.0,2.0,100.0,37.0,0.81,0.5,80,0,0
1647.0,2640.0,2640.0,1.0,3.0,26.0,45.0,1.6,2.43,89,0,0
4210.0,2160.0,2160.0,2.0,2.0,137.46,45.0,0.51,0.5,19,0,0
4753.0,2950.0,2250.0,1.0,2.0,110.0,47.0,0.62,0.5,55,0,0
5050.0,17180.0,17180.0,1.0,5.0,101.0,87.0,3.4,3.44,107,0,0
3594.0,3087.0,2058.0,1.0,3.0,143.75,43.0,0.86,3.44,100,0,0
5000.0,1986.0,1986.0,2.0,2.5,100.0,33.0,0.4,0.75,70,0,0
2100.0,2340.0,1560.0,1.0,2.0,105.0,39.0,1.11,2.43,18,0,0
5000.0,3238.0,3238.0,1.0,2.5,100.0,38.0,0.65,0.75,75,0,2
2789.0,1674.0,0.0,1.0,3.0,111.55,30.0,0.6,0.5,40,0,3
2500.0,3030.0,2020.0,1.0,2.0,100.0,50.0,1.21,3.44,120,0,0
1800.0,1890.0,1188.0,1.0,2.0,100.0,41.0,1.05,2.43,70,0,0
5150.0,2168.0,2168.0,2.0,2.5,103.0,40.0,0.42,1.25,95,0,0
10500.0,22530.0,0.0,1.0,2.0,113.58,113.0,2.15,4.2,95,0,0
1640.0,1400.0,1400.0,1.0,2.0,87.58,35.0,0.85,0.75,80,0,0
2510.0,3260.0,2152.0,1.0,2.0,100.42,50.0,1.3,1.1,110,0,0
2808.0,2925.0,2925.0,1.0,3.0,100.0,48.0,1.04,1.25,50,0,0
3416.0,2340.0,1840.0,1.0,2.0,129.17,46.0,0.69,1.25,65,0,0
2500.0,2680.0,1800.0,1.0,2.0,100.0,53.0,1.07,1.25,80,0,0
9697.0,33000.0,33000.0,1.0,5.0,132.2,112.0,3.4,2.43,108,0,0
2541.0,946.0,946.0,1.0,1.0,95.0,48.0,0.37,1.25,60,0,0
16500.0,69166.0,66766.0,1.0,6.0,110.0,90.0,4.19,3.0,66,0,0
4629.0,1430.0,1430.0,1.0,1.67,92.58,47.0,0.31,0.75,75,0,0
5004.0,2258.0,2258.0,2.0,2.0,100.08,50.0,0.45,0.5,100,0,0
28214.0,95416.0,95416.0,1.0,14.0,231.6,50.0,3.38,3.44,47,0,0
1700.0,13651.0,6515.0,1.0,4.0,75.0,0.0,8.03,2.43,4,0,2
2215.0,4740.0,4740.0,1.0,3.0,100.01,70.0,2.14,1.25,46,0,0
2856.0,2424.0,2424.0,1.0,2.0,114.25,57.0,0.85,1.25,110,0,0
3800.0,2536.0,1824.0,1.0,2.0,94.33,51.5,0.67,0.75,55,0,0
2100.0,3560.0,2660.0,2.0,4.0,105.0,45.0,1.7,0.75,80,0,0
7314.0,21793.0,21793.0,1.0,7.0,142.15,64.5,2.98,3.44,3,0,0
4553.0,3681.0,2055.0,2.0,2.0,100.0,95.0,0.81,0.75,70,0,0
3100.0,2977.0,2100.0,1.0,2.0,100.0,50.0,0.96,1.25,55,0,0
2263.0,3174.0,2276.0,1.0,2.0,90.5,55.0,1.4,3.0,115,0,0
2736.0,4150.0,2000.0,1.0,2.0,108.59,83.0,1.52,0.75,89,0,2
2860.0,2472.0,2472.0,2.0,2.0,114.42,48.0,0.86,0.75,95,0,0
1574.0,2538.0,2538.0,1.0,3.0,87.42,52.0,1.61,2.43,110,0,0
2112.0,1650.0,1200.0,1.0,2.0,74.75,33.0,0.78,1.25,65,0,0
2500.0,2600.0,2600.0,1.0,2.0,100.0,65.0,1.04,1.25,94,0,0
2500.0,2812.0,2812.0,1.0,3.0,100.0,37.5,1.12,2.43,17,0,0
2500.0,2750.0,2750.0,1.0,2.75,100.0,50.0,1.1,0.5,85,0,0
1900.0,1584.0,1584.0,1.0,2.0,71.08,44.0,0.83,0.75,80,0,0
3367.0,2522.0,2522.0,2.0,2.0,110.37,61.5,0.75,0.75,14,0,0
3359.0,2522.0,2522.0,2.0,2.0,110.53,61.5,0.75,0.75,15,0,0
2300.0,6504.0,5304.0,1.0,4.0,92.0,66.0,2.83,3.44,89,0,0
6000.0,9750.0,0.0,1.0,2.0,80.0,40.0,1.63,6.02,95,0,0
4200.0,2865.0,2865.0,1.0,2.75,120.0,46.0,0.68,0.75,95,0,0
7500.0,2316.0,0.0,1.0,2.5,100.0,44.0,0.31,0.75,5,0,0
11000.0,49980.0,44980.0,1.0,6.0,100.0,100.0,4.54,3.44,111,0,3
5400.0,10480.0,0.0,1.0,2.0,134.0,124.0,1.94,3.44,107,0,2
139000.0,103000.0,0.0,1.0,1.0,360.0,250.0,0.74,0.0,53,0,0
1997.0,5515.0,0.0,1.0,3.0,102.87,68.0,2.76,2.43,89,0,0
2000.0,2920.0,2080.0,1.0,3.0,100.0,52.0,1.46,0.5,22,0,0
12500.0,48450.0,48450.0,1.0,6.0,100.0,88.0,3.88,3.44,110,0,0
9435.0,42670.0,40170.0,1.0,6.0,100.0,100.0,4.52,3.44,89,0,0
2435.0,2875.0,1639.0,1.0,2.0,97.42,36.0,1.18,0.75,89,0,3
7548.0,7050.0,0.0,1.0,1.0,100.0,98.0,0.93,0.0,72,0,2
5050.0,2710.0,2710.0,2.0,2.0,92.33,66.0,0.54,0.75,95,0,3
6900.0,35082.0,22610.0,1.0,6.0,75.0,75.0,5.08,4.2,93,0,0
3039.0,3853.0,3853.0,1.0,3.0,128.42,57.33,1.27,0.75,45,0,0
2500.0,736.0,736.0,1.0,1.0,100.0,30.0,0.29,0.75,100,0,3
3138.0,2352.0,2352.0,1.0,2.0,95.08,49.0,0.75,0.75,50,0,2
8500.0,8000.0,0.0,1.0,3.0,151.08,42.0,0.94,1.25,100,0,0
2500.0,1276.0,1276.0,1.0,2.0,100.0,34.0,0.51,0.5,100,0,1
3539.0,15175.0,15175.0,1.0,5.0,94.58,82.0,4.29,3.0,112,0,4
2527.0,1980.0,1440.0,1.0,2.0,101.08,38.0,0.78,0.5,85,0,3
2809.0,3694.0,2536.0,1.0,2.0,114.25,56.0,1.32,1.25,95,0,1
2223.0,2340.0,2340.0,1.0,3.0,88.0,39.0,1.05,1.25,22,0,0
3125.0,1504.0,1504.0,2.0,2.5,125.0,39.0,0.48,0.5,100,0,1
1875.0,2600.0,1560.0,1.0,2.5,75.0,52.0,1.39,2.43,105,0,2
5008.0,2280.0,2280.0,2.0,2.0,100.0,38.0,0.46,0.75,65,0,2
6668.0,1278.0,1278.0,3.0,2.5,70.0,22.0,0.19,2.43,90,0,2
9116.0,44166.0,44166.0,1.0,6.0,91.33,88.0,4.84,3.44,80,0,1
2200.0,6692.0,6692.0,1.0,4.0,100.0,64.0,3.04,3.0,3,0,2
3100.0,2057.0,1217.0,2.0,1.67,100.0,42.0,0.66,0.75,65,0,0
1900.0,1690.0,1260.0,2.0,2.0,100.0,35.0,0.89,0.75,70,0,0
4050.0,3802.0,3802.0,1.0,3.0,75.0,27.0,0.94,0.75,50,0,0
4786.0,4757.0,0.0,1.0,1.0,101.0,101.0,0.99,3.44,88,0,2
2381.0,3540.0,3540.0,1.0,2.0,95.25,52.33,1.49,3.0,105,0,2
1972.0,2000.0,2000.0,1.0,2.0,98.58,50.0,1.01,3.44,119,0,0
5713.0,1142.0,1142.0,3.0,1.0,114.25,46.0,0.2,0.75,95,0,0
3100.0,2950.0,2950.0,1.0,3.0,100.0,50.0,0.95,0.5,60,0,0
2250.0,4853.0,4853.0,1.0,5.0,90.0,50.0,2.16,2.43,110,0,0
656.0,881.0,881.0,1.0,2.0,41.0,32.0,1.34,2.43,100,0,0
3300.0,3630.0,2420.0,1.0,2.0,100.0,60.0,1.1,1.1,105,0,0
2250.0,1928.0,964.0,2.0,1.0,100.0,46.0,0.86,0.75,70,0,0
1963.0,1512.0,1188.0,1.0,2.0,95.0,40.0,0.77,0.75,65,0,0
1950.0,1904.0,0.0,1.0,1.0,49.0,49.0,0.98,1.25,57,0,0
3045.0,3020.0,3020.0,1.0,3.0,101.67,38.0,0.99,0.75,53,0,0
2500.0,2048.0,2048.0,2.0,2.0,100.0,50.0,0.82,1.25,100,0,0
4000.0,1185.0,1185.0,2.0,1.75,100.0,33.0,0.3,0.75,90,0,0
2017.0,1336.0,1336.0,1.0,2.0,100.0,34.0,0.66,1.25,60,0,2
54556.0,49851.0,0.0,1.0,1.0,124.0,109.0,0.91,0.0,68,0,0
2500.0,1364.0,1364.0,1.0,2.0,100.0,30.0,0.55,0.75,100,0,0
2375.0,2336.0,2336.0,1.0,2.0,95.0,52.0,0.98,1.25,115,0,0
2500.0,2040.0,2040.0,2.0,2.0,100.0,55.0,0.82,1.25,85,0,0
2470.0,1760.0,1760.0,2.0,2.0,95.0,40.0,0.71,2.43,95,0,0
2000.0,1800.0,1800.0,2.0,2.5,100.0,40.0,0.9,0.75,85,0,0
1700.0,3120.0,2080.0,1.0,2.0,85.06,52.0,1.84,2.43,20,0,2
2940.0,1480.0,1480.0,2.0,2.0,78.58,34.0,0.5,0.75,95,0,0
2500.0,1754.0,1754.0,1.0,2.0,100.0,40.0,0.7,3.44,100,0,0
2500.0,1271.0,1271.0,2.0,2.0,100.0,36.0,0.51,0.75,100,0,0
2098.0,2824.0,2824.0,1.0,3.0,95.0,54.0,1.35,2.43,45,0,0
2504.0,2772.0,2016.0,1.0,2.0,89.42,56.0,1.11,0.5,90,0,0
2660.0,1672.0,1672.0,2.0,2.0,106.42,48.0,0.63,0.75,100,0,0
1874.0,1724.0,944.0,1.0,1.0,85.17,40.0,0.92,0.75,70,0,0
1906.0,3297.0,3297.0,1.0,3.0,114.31,68.0,1.73,1.25,15,0,0
2382.0,1840.0,1840.0,1.0,3.0,119.08,46.0,0.77,3.44,110,0,0
2900.0,2008.0,2008.0,1.0,2.0,160.0,54.0,0.69,0.5,57,0,0
5038.0,1750.0,0.0,1.0,1.0,100.25,70.0,0.35,0.75,65,0,0
1298.0,2088.0,0.0,1.0,2.0,37.08,30.0,1.61,1.25,100,0,0
2375.0,1800.0,1800.0,1.0,2.0,95.0,50.0,0.76,0.75,60,0,0
5000.0,3536.0,2573.0,1.0,2.5,100.0,45.0,0.71,0.5,90,0,0
4750.0,3453.0,2232.0,2.0,2.0,95.0,55.0,0.73,0.75,110,0,0
2950.0,1967.0,1406.0,2.0,2.0,100.0,37.0,0.67,2.43,60,0,2
2444.0,3759.0,2506.0,1.0,2.0,108.33,55.7,1.54,1.25,18,0,0
42165.0,71400.0,0.0,1.0,5.0,121.42,60.0,1.69,2.43,116,0,0
3555.0,1680.0,1680.0,2.0,2.0,95.0,28.0,0.47,0.75,90,0,4
2375.0,1904.0,1904.0,1.0,2.0,95.0,52.0,0.8,1.25,115,0,0
4200.0,1908.0,954.0,1.0,1.0,100.0,45.0,0.45,0.5,70,0,0
2500.0,2080.0,2080.0,1.0,2.0,100.0,52.0,0.83,0.75,100,0,0
4841.0,3658.0,0.0,1.0,1.0,94.9,84.0,0.76,3.0,84,0,0
2500.0,2960.0,2960.0,1.0,2.0,50.0,28.0,1.18,1.25,50,0,0
2067.0,1914.0,1330.0,1.0,2.0,100.0,41.0,0.93,1.25,75,0,0
1313.0,2112.0,1408.0,1.0,2.0,101.33,40.0,1.61,2.43,119,0,4
2735.0,3150.0,3150.0,1.0,2.0,109.42,75.0,1.15,0.75,89,0,3
4135.0,1933.0,1933.0,2.0,2.5,125.0,30.0,0.47,1.1,95,0,2
653860.0,881200.0,864200.0,14.0,8.0,579.0,260.0,1.35,1.25,71,0,0
2500.0,7466.0,6171.0,1.0,4.0,100.0,0.0,2.99,3.0,2,0,0
31450.0,31400.0,0.0,1.0,2.0,163.0,163.0,1.0,0.0,85,0,2
1739.0,3490.0,3490.0,1.0,3.0,57.17,38.0,2.01,1.1,65,0,0
5120.0,10240.0,0.0,1.0,2.0,40.0,40.0,2.0,2.43,92,0,1
2500.0,1375.0,1375.0,1.0,2.0,100.0,46.0,0.55,0.5,100,0,0
4871.0,1751.0,1751.0,1.0,2.5,97.42,38.0,0.36,0.75,95,0,1
2106.0,1944.0,1296.0,1.0,2.0,82.58,36.0,0.92,0.5,55,0,0
1370.0,2925.0,2925.0,1.0,3.0,60.08,44.0,2.14,3.44,14,0,0
14000.0,75952.0,0.0,1.0,6.0,80.0,80.0,5.43,3.44,112,0,2
5000.0,1728.0,1728.0,1.0,1.0,100.0,48.0,0.35,0.75,70,0,0
3762.0,2920.0,2920.0,1.0,3.0,88.58,52.0,0.78,3.0,65,0,0
8000.0,3472.0,2430.0,2.0,2.5,100.0,30.0,0.43,0.5,75,0,1
3000.0,2832.0,2124.0,1.0,3.0,100.0,47.0,0.94,3.44,110,0,1
2650.0,1376.0,1376.0,2.0,2.0,110.42,39.0,0.52,1.25,100,0,0
20401.0,62060.0,60235.0,4.0,5.0,111.33,95.67,3.04,2.43,116,0,0
1811.0,2514.0,2514.0,1.0,3.0,100.58,45.0,1.39,2.43,121,0,0
1264.0,3213.0,2142.0,1.0,3.0,80.01,65.0,2.54,2.43,89,0,0
1750.0,3060.0,2295.0,1.0,3.0,100.0,45.0,1.75,3.44,119,0,0
2250.0,2520.0,2520.0,1.0,2.0,100.0,60.0,1.12,3.44,115,0,0
2257.0,2904.0,2904.0,1.0,3.0,105.0,46.3,1.29,3.44,14,0,0
1990.0,1992.0,1992.0,1.0,2.0,100.0,49.0,1.0,3.44,29,0,0
2324.0,2456.0,1564.0,1.0,2.5,96.5,38.0,1.06,0.75,100,0,2
2960.0,11400.0,11400.0,1.0,5.0,100.0,84.0,3.85,2.43,100,0,0
10000.0,40300.0,37800.0,2.0,5.0,100.0,90.0,4.03,2.43,97,0,0
197199.0,656855.0,653155.0,6.0,21.0,331.33,55.0,3.33,3.44,56,0,0
2375.0,3432.0,2807.0,1.0,3.0,95.0,52.0,1.45,1.25,100,0,0
1562.0,1575.0,900.0,1.0,1.0,71.0,40.0,1.01,1.25,75,0,0
1975.0,3300.0,3300.0,1.0,3.0,98.48,55.0,1.67,3.44,110,0,3
2690.0,2675.0,0.0,1.0,1.0,107.58,107.0,0.99,2.43,24,0,2
5000.0,3304.0,3304.0,1.0,2.75,100.0,54.0,0.66,0.75,110,0,0
5730.0,1691.0,1691.0,3.0,2.5,114.42,40.0,0.3,1.25,95,0,1
5000.0,18125.0,18125.0,1.0,5.0,100.0,87.0,3.63,3.44,106,0,0
1125.0,1536.0,1536.0,1.0,2.0,45.0,40.0,1.37,1.25,119,0,0
3750.0,2016.0,2016.0,2.0,2.5,80.0,34.0,0.54,2.43,119,0,0
5135.0,1892.0,1892.0,2.0,2.0,113.49,50.0,0.37,0.75,90,0,0
2026.0,1476.0,1476.0,1.0,2.0,107.0,33.0,0.73,0.75,70,0,0
3816.0,1680.0,1680.0,2.0,2.0,88.75,48.0,0.44,0.0,90,0,0
6250.0,3672.0,2880.0,1.0,2.0,125.0,29.0,0.59,0.75,70,0,3
6035.0,5810.0,0.0,1.0,1.0,27.77,27.58,0.96,1.25,95,0,1
13277.0,7882.0,0.0,1.0,1.0,128.75,118.5,0.59,0.5,57,0,0
10000.0,42240.0,42240.0,1.0,6.0,100.0,87.0,4.22,2.43,90,0,2
4118.0,2624.0,2624.0,1.0,3.0,125.0,48.0,0.64,0.75,50,0,3
3655.0,1817.0,1817.0,1.0,2.5,88.0,50.0,0.5,0.5,110,0,0
8946.0,2854.0,2854.0,1.0,2.75,127.67,37.0,0.32,2.43,90,0,0
2375.0,2344.0,2344.0,1.0,2.0,95.0,52.0,0.99,1.25,119,0,3
5010.0,33250.0,0.0,1.0,7.0,100.2,95.0,6.64,3.44,105,0,0
3117.0,2461.0,1732.0,1.0,2.0,100.0,40.0,0.79,1.25,100,0,0
2481.0,3120.0,3120.0,1.0,3.0,124.03,52.0,1.26,3.44,23,0,2
5150.0,2256.0,1756.0,3.0,2.0,103.0,31.0,0.44,0.5,80,0,0
2500.0,2154.0,2154.0,1.0,2.0,100.0,48.0,0.86,1.25,100,0,0
2810.0,3009.0,3009.0,1.0,3.0,112.42,50.0,1.07,0.75,14,0,0
2500.0,3594.0,2396.0,1.0,2.0,100.0,60.0,1.44,0.75,95,0,0
2542.0,1344.0,1344.0,2.0,2.0,101.67,39.0,0.53,0.75,100,0,0
2280.0,1942.0,1942.0,1.0,2.0,114.0,55.0,0.85,3.44,119,0,0
2500.0,1320.0,1320.0,2.0,2.0,100.0,46.0,0.53,0.75,95,0,0
1898.0,2125.0,1480.0,1.0,2.0,92.81,37.0,1.12,1.25,75,0,0
2517.0,1430.0,840.0,2.0,1.0,100.33,39.0,0.57,0.75,95,0,1
2344.0,1756.0,1756.0,1.0,2.5,100.0,40.0,0.75,0.75,100,0,0
1975.0,3280.0,3280.0,1.0,2.0,96.75,81.0,1.66,3.44,90,0,0
5410.0,4315.0,1972.0,3.0,2.0,93.0,37.0,0.8,0.75,90,0,0
3392.0,2832.0,2832.0,1.0,2.0,70.39,59.0,0.83,0.75,95,0,0
2500.0,870.0,870.0,1.0,1.5,100.0,30.0,0.35,1.25,90,0,0
10000.0,48500.0,40420.0,1.0,6.0,100.0,90.0,4.85,3.44,98,0,0
2500.0,926.0,926.0,1.0,1.75,100.0,28.0,0.37,0.75,100,0,0
2940.0,2280.0,2280.0,1.0,3.0,100.0,38.0,0.78,2.43,19,0,1
2000.0,3288.0,3288.0,1.0,3.0,100.0,60.0,1.64,3.44,110,0,0
2500.0,3960.0,2640.0,1.0,2.0,100.0,66.0,1.58,1.1,85,0,0
3355.0,2390.0,2390.0,2.0,2.5,89.67,45.0,0.71,0.75,110,0,3
1901.0,1332.0,1332.0,1.0,2.0,109.5,37.0,0.7,3.44,80,0,0
1556.0,1494.0,1494.0,1.0,2.0,86.42,40.0,0.96,0.0,121,0,0
2942.0,2184.0,2184.0,1.0,2.0,100.0,52.0,0.74,0.5,19,0,3
2500.0,3940.0,3030.0,1.0,3.0,100.0,50.0,1.58,0.5,19,0,0
2642.0,2176.0,2176.0,1.0,2.0,107.14,62.0,0.82,0.5,16,0,0
4594.0,4594.0,0.0,1.0,2.0,90.48,50.0,1.0,0.0,31,0,2
3500.0,1680.0,1680.0,2.0,2.5,70.67,35.0,0.48,0.75,85,0,0
5000.0,1484.0,1484.0,2.0,2.0,100.0,31.0,0.3,1.1,100,0,0
3133.0,2080.0,2080.0,1.0,2.0,117.5,50.0,0.66,1.25,95,0,0
1499.0,2880.0,2160.0,1.0,3.0,83.25,40.0,1.92,2.43,132,0,0
1499.0,2160.0,2160.0,1.0,3.0,83.25,40.0,1.44,2.43,132,0,0
14989.0,47850.0,46728.0,1.0,5.0,141.08,126.08,3.19,6.02,102,0,0
2625.0,3450.0,2760.0,2.0,2.0,105.0,60.0,1.31,2.43,115,0,4
